Start Time, Fri May 14 09:04:19 GMT-0600 2021
Energy calibration,  Offset: -2.2089352569309995e-10, Slope: 0.10010585188865662, Quadratic: 0
Live Time (s), 1397.41
Real Time (s), 1562.99
Elapsed Computational, 1000000
Spectrum
Channel, Energy (keV), Counts
1923, 192.50355318166578, 1946
1924, 192.60365903355444, 1848
1925, 192.7037648854431, 1894
1926, 192.80387073733175, 1965
1927, 192.9039765892204, 1933
1928, 193.00408244110906, 1920
1929, 193.10418829299772, 1866
1930, 193.20429414488638, 1950
1931, 193.30439999677503, 2015
1932, 193.4045058486637, 1935
1933, 193.50461170055235, 1925
1934, 193.604717552441, 1899
1935, 193.70482340432966, 1877
1936, 193.80492925621832, 1934
1937, 193.90503510810697, 1899
1938, 194.00514095999563, 1890
1939, 194.10524681188429, 1906
1940, 194.20535266377294, 1849
1941, 194.3054585156616, 1898
1942, 194.40556436755026, 1933
1943, 194.5056702194389, 1877
1944, 194.60577607132757, 1882
1945, 194.70588192321623, 1872
1946, 194.80598777510488, 1893
1947, 194.90609362699354, 1946
1948, 195.0061994788822, 1885
1949, 195.10630533077085, 1832
1950, 195.2064111826595, 1844
1951, 195.30651703454816, 1845
1952, 195.40662288643682, 1895
1953, 195.50672873832548, 1871
1954, 195.60683459021413, 1846
1955, 195.7069404421028, 1884
1956, 195.80704629399145, 1901
1957, 195.9071521458801, 1894
1958, 196.00725799776876, 1909
1959, 196.10736384965742, 1899
1960, 196.20746970154607, 1803
1961, 196.30757555343473, 1909
1962, 196.4076814053234, 1899
1963, 196.50778725721204, 1936
1964, 196.6078931091007, 1856
1965, 196.70799896098936, 1887
1966, 196.808104812878, 1913
1967, 196.90821066476667, 1809
1968, 197.00831651665533, 1894
1969, 197.10842236854398, 1826
1970, 197.20852822043264, 1851
1971, 197.3086340723213, 1860
1972, 197.40873992420995, 1841
1973, 197.5088457760986, 1937
1974, 197.60895162798727, 1855
1975, 197.70905747987592, 1817
1976, 197.80916333176458, 1840
1977, 197.90926918365324, 1909
1978, 198.0093750355419, 1881
1979, 198.10948088743055, 1901
1980, 198.2095867393192, 1830
1981, 198.30969259120786, 1899
1982, 198.40979844309652, 1810
1983, 198.50990429498518, 1846
1984, 198.61001014687383, 1824
1985, 198.7101159987625, 1870
1986, 198.81022185065115, 1911
1987, 198.9103277025398, 1891
1988, 199.01043355442846, 1911
1989, 199.11053940631712, 1896
1990, 199.21064525820577, 1850
1991, 199.31075111009443, 1833
1992, 199.4108569619831, 1819
1993, 199.51096281387174, 1865
1994, 199.6110686657604, 1794
1995, 199.71117451764906, 1906
1996, 199.8112803695377, 1868
1997, 199.91138622142637, 1871
1998, 200.01149207331503, 1870
1999, 200.11159792520368, 1881
2000, 200.21170377709234, 1882
2001, 200.311809628981, 1898
2002, 200.41191548086965, 1868
2003, 200.5120213327583, 1875
2004, 200.61212718464697, 1836
2005, 200.71223303653562, 1926
2006, 200.81233888842428, 1706
2007, 200.91244474031294, 1936
2008, 201.0125505922016, 1961
2009, 201.11265644409025, 1841
2010, 201.2127622959789, 1823
2011, 201.31286814786756, 1849
2012, 201.41297399975622, 1902
2013, 201.51307985164487, 1771
2014, 201.61318570353353, 1824
2015, 201.7132915554222, 1899
2016, 201.81339740731084, 1792
2017, 201.9135032591995, 1846
2018, 202.01360911108816, 1825
2019, 202.11371496297681, 1853
2020, 202.21382081486547, 1778
2021, 202.31392666675413, 1903
2022, 202.41403251864278, 1818
2023, 202.51413837053144, 1821
2024, 202.6142442224201, 1824
2025, 202.71435007430875, 1842
2026, 202.8144559261974, 1830
2027, 202.91456177808607, 1881
2028, 203.01466762997472, 1851
2029, 203.11477348186338, 1857
2030, 203.21487933375204, 1804
2031, 203.3149851856407, 1768
2032, 203.41509103752935, 1819
2033, 203.515196889418, 1814
2034, 203.61530274130666, 1795
2035, 203.71540859319532, 1748
2036, 203.81551444508398, 1802
2037, 203.91562029697263, 1780
2038, 204.0157261488613, 1826
2039, 204.11583200074995, 1852
2040, 204.2159378526386, 1881
2041, 204.31604370452726, 1830
2042, 204.41614955641592, 1751
2043, 204.51625540830457, 1768
2044, 204.61636126019323, 1861
2045, 204.7164671120819, 1858
2046, 204.81657296397054, 1774
2047, 204.9166788158592, 1839
2048, 205.01678466774786, 1879
2049, 205.1168905196365, 1808
2050, 205.21699637152517, 1796
2051, 205.31710222341383, 1829
2052, 205.41720807530248, 1836
2053, 205.51731392719114, 1835
2054, 205.6174197790798, 1791
2055, 205.71752563096845, 1765
2056, 205.8176314828571, 1793
2057, 205.91773733474577, 1827
2058, 206.01784318663442, 1900
2059, 206.11794903852308, 1819
2060, 206.21805489041174, 1821
2061, 206.3181607423004, 1778
2062, 206.41826659418905, 1825
2063, 206.5183724460777, 1857
2064, 206.61847829796636, 1843
2065, 206.71858414985502, 1818
2066, 206.81869000174368, 1837
2067, 206.91879585363233, 1737
2068, 207.018901705521, 1758
2069, 207.11900755740965, 1785
2070, 207.2191134092983, 1771
2071, 207.31921926118696, 1888
2072, 207.41932511307562, 1835
2073, 207.51943096496427, 1846
2074, 207.61953681685293, 1767
2075, 207.71964266874159, 1786
2076, 207.81974852063024, 1790
2077, 207.9198543725189, 1783
2078, 208.01996022440755, 1774
2079, 208.1200660762962, 1845
2080, 208.22017192818487, 1739
2081, 208.32027778007352, 1700
2082, 208.42038363196218, 1810
2083, 208.52048948385084, 1745
2084, 208.6205953357395, 1761
2085, 208.72070118762815, 1766
2086, 208.8208070395168, 1670
2087, 208.92091289140546, 1817
2088, 209.02101874329412, 1855
2089, 209.12112459518278, 1795
2090, 209.22123044707143, 1862
2091, 209.3213362989601, 1810
2092, 209.42144215084875, 1822
2093, 209.5215480027374, 1875
2094, 209.62165385462606, 1839
2095, 209.72175970651472, 1807
2096, 209.82186555840337, 1784
2097, 209.92197141029203, 1760
2098, 210.0220772621807, 1777
2099, 210.12218311406934, 1811
2100, 210.222288965958, 1797
2101, 210.32239481784666, 1750
2102, 210.4225006697353, 1785
2103, 210.52260652162397, 1838
2104, 210.62271237351263, 1819
2105, 210.72281822540128, 1805
2106, 210.82292407728994, 1725
2107, 210.9230299291786, 1769
2108, 211.02313578106725, 1819
2109, 211.1232416329559, 1794
2110, 211.22334748484457, 1769
2111, 211.32345333673322, 1829
2112, 211.42355918862188, 1739
2113, 211.52366504051054, 1850
2114, 211.6237708923992, 1744
2115, 211.72387674428785, 1665
2116, 211.8239825961765, 1785
2117, 211.92408844806516, 1862
2118, 212.02419429995382, 1761
2119, 212.12430015184248, 1763
2120, 212.22440600373113, 1815
2121, 212.3245118556198, 1742
2122, 212.42461770750845, 1776
2123, 212.5247235593971, 1842
2124, 212.62482941128576, 1730
2125, 212.72493526317442, 1771
2126, 212.82504111506307, 1788
2127, 212.92514696695173, 1801
2128, 213.02525281884039, 1847
2129, 213.12535867072904, 1796
2130, 213.2254645226177, 1777
2131, 213.32557037450636, 1818
2132, 213.425676226395, 1778
2133, 213.52578207828367, 1746
2134, 213.62588793017233, 1877
2135, 213.72599378206098, 1767
2136, 213.82609963394964, 1848
2137, 213.9262054858383, 1802
2138, 214.02631133772695, 1876
2139, 214.1264171896156, 1808
2140, 214.22652304150427, 1781
2141, 214.32662889339292, 1763
2142, 214.42673474528158, 1806
2143, 214.52684059717024, 1764
2144, 214.6269464490589, 1805
2145, 214.72705230094755, 1877
2146, 214.8271581528362, 1843
2147, 214.92726400472486, 1782
2148, 215.02736985661352, 1790
2149, 215.12747570850217, 1795
2150, 215.22758156039083, 1741
2151, 215.3276874122795, 1796
2152, 215.42779326416814, 1789
2153, 215.5278991160568, 1783
2154, 215.62800496794546, 1817
2155, 215.72811081983411, 1749
2156, 215.82821667172277, 1834
2157, 215.92832252361143, 1696
2158, 216.02842837550008, 1791
2159, 216.12853422738874, 1742
2160, 216.2286400792774, 1775
2161, 216.32874593116605, 1742
2162, 216.4288517830547, 1816
2163, 216.52895763494337, 1814
2164, 216.62906348683202, 1773
2165, 216.72916933872068, 1882
2166, 216.82927519060934, 1790
2167, 216.929381042498, 1753
2168, 217.02948689438665, 1675
2169, 217.1295927462753, 1770
2170, 217.22969859816396, 1761
2171, 217.32980445005262, 1729
2172, 217.42991030194128, 1814
2173, 217.53001615382993, 1780
2174, 217.6301220057186, 1799
2175, 217.73022785760725, 1722
2176, 217.8303337094959, 1780
2177, 217.93043956138456, 1769
2178, 218.03054541327322, 1775
2179, 218.13065126516187, 1791
2180, 218.23075711705053, 1707
2181, 218.3308629689392, 1745
2182, 218.43096882082784, 1702
2183, 218.5310746727165, 1739
2184, 218.63118052460516, 1774
2185, 218.7312863764938, 1813
2186, 218.83139222838247, 1669
2187, 218.93149808027113, 1731
2188, 219.03160393215978, 1731
2189, 219.13170978404844, 1705
2190, 219.2318156359371, 1753
2191, 219.33192148782575, 1752
2192, 219.4320273397144, 1722
2193, 219.53213319160307, 1697
2194, 219.63223904349172, 1797
2195, 219.73234489538038, 1722
2196, 219.83245074726904, 1737
2197, 219.9325565991577, 1679
2198, 220.03266245104635, 1637
2199, 220.132768302935, 1730
2200, 220.23287415482366, 1737
2201, 220.33298000671232, 1708
2202, 220.43308585860098, 1818
2203, 220.53319171048963, 1787
2204, 220.6332975623783, 1793
2205, 220.73340341426695, 1799
2206, 220.8335092661556, 1753
2207, 220.93361511804426, 1765
2208, 221.03372096993292, 1691
2209, 221.13382682182157, 1682
2210, 221.23393267371023, 1730
2211, 221.33403852559888, 1723
2212, 221.43414437748754, 1774
2213, 221.5342502293762, 1772
2214, 221.63435608126485, 1725
2215, 221.7344619331535, 1663
2216, 221.83456778504217, 1703
2217, 221.93467363693082, 1738
2218, 222.03477948881948, 1684
2219, 222.13488534070814, 1702
2220, 222.2349911925968, 1788
2221, 222.33509704448545, 1764
2222, 222.4352028963741, 1683
2223, 222.53530874826276, 1719
2224, 222.63541460015142, 1620
2225, 222.73552045204008, 1765
2226, 222.83562630392873, 1743
2227, 222.9357321558174, 1677
2228, 223.03583800770605, 1760
2229, 223.1359438595947, 1741
2230, 223.23604971148336, 1676
2231, 223.33615556337202, 1689
2232, 223.43626141526067, 1718
2233, 223.53636726714933, 1758
2234, 223.636473119038, 1683
2235, 223.73657897092664, 1732
2236, 223.8366848228153, 1671
2237, 223.93679067470396, 1714
2238, 224.0368965265926, 1726
2239, 224.13700237848127, 1695
2240, 224.23710823036993, 1740
2241, 224.33721408225858, 1612
2242, 224.43731993414724, 1670
2243, 224.5374257860359, 1728
2244, 224.63753163792455, 1667
2245, 224.7376374898132, 1697
2246, 224.83774334170187, 1738
2247, 224.93784919359052, 1700
2248, 225.03795504547918, 1682
2249, 225.13806089736784, 1601
2250, 225.2381667492565, 1752
2251, 225.33827260114515, 1679
2252, 225.4383784530338, 1722
2253, 225.53848430492246, 1662
2254, 225.63859015681112, 1714
2255, 225.73869600869978, 1645
2256, 225.83880186058843, 1711
2257, 225.9389077124771, 1658
2258, 226.03901356436575, 1657
2259, 226.1391194162544, 1715
2260, 226.23922526814306, 1630
2261, 226.33933112003172, 1639
2262, 226.43943697192037, 1658
2263, 226.53954282380903, 1738
2264, 226.63964867569769, 1674
2265, 226.73975452758634, 1673
2266, 226.839860379475, 1680
2267, 226.93996623136366, 1681
2268, 227.0400720832523, 1702
2269, 227.14017793514097, 1649
2270, 227.24028378702963, 1632
2271, 227.34038963891828, 1724
2272, 227.44049549080694, 1712
2273, 227.5406013426956, 1665
2274, 227.64070719458425, 1720
2275, 227.7408130464729, 1688
2276, 227.84091889836156, 1752
2277, 227.94102475025022, 1691
2278, 228.04113060213888, 1648
2279, 228.14123645402753, 1661
2280, 228.2413423059162, 1689
2281, 228.34144815780485, 1720
2282, 228.4415540096935, 1695
2283, 228.54165986158216, 1686
2284, 228.64176571347082, 1631
2285, 228.74187156535947, 1669
2286, 228.84197741724813, 1651
2287, 228.9420832691368, 1677
2288, 229.04218912102544, 1685
2289, 229.1422949729141, 1632
2290, 229.24240082480276, 1651
2291, 229.34250667669141, 1635
2292, 229.44261252858007, 1688
2293, 229.54271838046873, 1627
2294, 229.64282423235738, 1659
2295, 229.74293008424604, 1659
2296, 229.8430359361347, 1587
2297, 229.94314178802335, 1651
2298, 230.043247639912, 1670
2299, 230.14335349180067, 1633
2300, 230.24345934368932, 1668
2301, 230.34356519557798, 1649
2302, 230.44367104746664, 1689
2303, 230.5437768993553, 1766
2304, 230.64388275124395, 1651
2305, 230.7439886031326, 1736
2306, 230.84409445502126, 1634
2307, 230.94420030690992, 1691
2308, 231.04430615879858, 1704
2309, 231.14441201068723, 1727
2310, 231.2445178625759, 1696
2311, 231.34462371446455, 1650
2312, 231.4447295663532, 1623
2313, 231.54483541824186, 1686
2314, 231.64494127013052, 1603
2315, 231.74504712201917, 1564
2316, 231.84515297390783, 1612
2317, 231.9452588257965, 1658
2318, 232.04536467768514, 1731
2319, 232.1454705295738, 1683
2320, 232.24557638146246, 1651
2321, 232.3456822333511, 1686
2322, 232.44578808523977, 1670
2323, 232.54589393712843, 1633
2324, 232.64599978901708, 1597
2325, 232.74610564090574, 1640
2326, 232.8462114927944, 1672
2327, 232.94631734468305, 1587
2328, 233.0464231965717, 1679
2329, 233.14652904846037, 1596
2330, 233.24663490034902, 1646
2331, 233.34674075223768, 1596
2332, 233.44684660412634, 1666
2333, 233.546952456015, 1665
2334, 233.64705830790365, 1630
2335, 233.7471641597923, 1639
2336, 233.84727001168096, 1656
2337, 233.94737586356962, 1641
2338, 234.04748171545828, 1605
2339, 234.14758756734693, 1691
2340, 234.2476934192356, 1676
2341, 234.34779927112425, 1617
2342, 234.4479051230129, 1554
2343, 234.54801097490156, 1645
2344, 234.64811682679021, 1625
2345, 234.74822267867887, 1647
2346, 234.84832853056753, 1687
2347, 234.94843438245618, 1637
2348, 235.04854023434484, 1656
2349, 235.1486460862335, 1595
2350, 235.24875193812215, 1660
2351, 235.3488577900108, 1684
2352, 235.44896364189947, 1573
2353, 235.54906949378812, 1660
2354, 235.64917534567678, 1610
2355, 235.74928119756544, 1596
2356, 235.8493870494541, 1624
2357, 235.94949290134275, 1644
2358, 236.0495987532314, 1606
2359, 236.14970460512006, 1682
2360, 236.24981045700872, 1583
2361, 236.34991630889738, 1658
2362, 236.45002216078603, 1649
2363, 236.5501280126747, 1638
2364, 236.65023386456335, 1584
2365, 236.750339716452, 1606
2366, 236.85044556834066, 1555
2367, 236.95055142022932, 1584
2368, 237.05065727211797, 1638
2369, 237.15076312400663, 1600
2370, 237.2508689758953, 1593
2371, 237.35097482778394, 1674
2372, 237.4510806796726, 1643
2373, 237.55118653156126, 1630
2374, 237.6512923834499, 1639
2375, 237.75139823533857, 1616
2376, 237.85150408722723, 1643
2377, 237.95160993911588, 1654
2378, 238.05171579100454, 1678
2379, 238.1518216428932, 1713
2380, 238.25192749478185, 1680
2381, 238.3520333466705, 1738
2382, 238.45213919855917, 1728
2383, 238.55224505044782, 1803
2384, 238.65235090233648, 1795
2385, 238.75245675422514, 1807
2386, 238.8525626061138, 1778
2387, 238.95266845800245, 1788
2388, 239.0527743098911, 1857
2389, 239.15288016177976, 1768
2390, 239.25298601366842, 1825
2391, 239.35309186555708, 1755
2392, 239.45319771744573, 1664
2393, 239.5533035693344, 1665
2394, 239.65340942122305, 1672
2395, 239.7535152731117, 1621
2396, 239.85362112500036, 1618
2397, 239.95372697688902, 1560
2398, 240.05383282877767, 1641
2399, 240.15393868066633, 1628
2400, 240.25404453255499, 1626
2401, 240.35415038444364, 1628
2402, 240.4542562363323, 1567
2403, 240.55436208822096, 1596
2404, 240.6544679401096, 1608
2405, 240.75457379199827, 1642
2406, 240.85467964388693, 1598
2407, 240.95478549577558, 1673
2408, 241.05489134766424, 1565
2409, 241.1549971995529, 1674
2410, 241.25510305144155, 1630
2411, 241.3552089033302, 1684
2412, 241.45531475521886, 1590
2413, 241.55542060710752, 1607
2414, 241.65552645899618, 1603
2415, 241.75563231088483, 1655
2416, 241.8557381627735, 1608
2417, 241.95584401466215, 1611
2418, 242.0559498665508, 1595
2419, 242.15605571843946, 1683
2420, 242.25616157032812, 1661
2421, 242.35626742221677, 1635
2422, 242.45637327410543, 1542
2423, 242.5564791259941, 1671
2424, 242.65658497788274, 1570
2425, 242.7566908297714, 1557
2426, 242.85679668166006, 1556
2427, 242.9569025335487, 1557
2428, 243.05700838543737, 1605
2429, 243.15711423732603, 1521
2430, 243.25722008921468, 1581
2431, 243.35732594110334, 1557
2432, 243.457431792992, 1588
2433, 243.55753764488065, 1552
2434, 243.6576434967693, 1561
2435, 243.75774934865797, 1572
2436, 243.85785520054662, 1612
2437, 243.95796105243528, 1575
2438, 244.05806690432394, 1539
2439, 244.1581727562126, 1559
2440, 244.25827860810125, 1591
2441, 244.3583844599899, 1519
2442, 244.45849031187856, 1591
2443, 244.55859616376722, 1589
2444, 244.65870201565588, 1611
2445, 244.75880786754453, 1570
2446, 244.8589137194332, 1561
2447, 244.95901957132185, 1586
2448, 245.0591254232105, 1592
2449, 245.15923127509916, 1600
2450, 245.25933712698782, 1624
2451, 245.35944297887647, 1561
2452, 245.45954883076513, 1542
2453, 245.5596546826538, 1578
2454, 245.65976053454244, 1504
2455, 245.7598663864311, 1552
2456, 245.85997223831976, 1619
2457, 245.9600780902084, 1602
2458, 246.06018394209707, 1578
2459, 246.16028979398573, 1565
2460, 246.26039564587438, 1636
2461, 246.36050149776304, 1556
2462, 246.4606073496517, 1557
2463, 246.56071320154035, 1574
2464, 246.660819053429, 1503
2465, 246.76092490531767, 1568
2466, 246.86103075720632, 1511
2467, 246.96113660909498, 1468
2468, 247.06124246098364, 1591
2469, 247.1613483128723, 1571
2470, 247.26145416476095, 1564
2471, 247.3615600166496, 1631
2472, 247.46166586853826, 1507
2473, 247.56177172042692, 1574
2474, 247.66187757231557, 1609
2475, 247.76198342420423, 1526
2476, 247.8620892760929, 1541
2477, 247.96219512798154, 1496
2478, 248.0623009798702, 1619
2479, 248.16240683175886, 1590
2480, 248.26251268364751, 1494
2481, 248.36261853553617, 1514
2482, 248.46272438742483, 1565
2483, 248.56283023931348, 1502
2484, 248.66293609120214, 1522
2485, 248.7630419430908, 1480
2486, 248.86314779497945, 1519
2487, 248.9632536468681, 1527
2488, 249.06335949875677, 1586
2489, 249.16346535064542, 1559
2490, 249.26357120253408, 1465
2491, 249.36367705442274, 1601
2492, 249.4637829063114, 1617
2493, 249.56388875820005, 1502
2494, 249.6639946100887, 1537
2495, 249.76410046197736, 1532
2496, 249.86420631386602, 1582
2497, 249.96431216575468, 1489
2498, 250.06441801764333, 1571
2499, 250.164523869532, 1559
2500, 250.26462972142065, 1538
2501, 250.3647355733093, 1550
2502, 250.46484142519796, 1550
2503, 250.56494727708662, 1592
2504, 250.66505312897527, 1522
2505, 250.76515898086393, 1538
2506, 250.8652648327526, 1553
2507, 250.96537068464124, 1597
2508, 251.0654765365299, 1589
2509, 251.16558238841856, 1547
2510, 251.2656882403072, 1535
2511, 251.36579409219587, 1552
2512, 251.46589994408453, 1493
2513, 251.56600579597318, 1508
2514, 251.66611164786184, 1566
2515, 251.7662174997505, 1530
2516, 251.86632335163915, 1531
2517, 251.9664292035278, 1491
2518, 252.06653505541647, 1557
2519, 252.16664090730512, 1605
2520, 252.26674675919378, 1557
2521, 252.36685261108244, 1601
2522, 252.4669584629711, 1539
2523, 252.56706431485975, 1597
2524, 252.6671701667484, 1540
2525, 252.76727601863706, 1610
2526, 252.86738187052572, 1596
2527, 252.96748772241438, 1511
2528, 253.06759357430303, 1525
2529, 253.1676994261917, 1562
2530, 253.26780527808035, 1580
2531, 253.367911129969, 1549
2532, 253.46801698185766, 1521
2533, 253.56812283374632, 1495
2534, 253.66822868563497, 1531
2535, 253.76833453752363, 1583
2536, 253.86844038941229, 1543
2537, 253.96854624130094, 1576
2538, 254.0686520931896, 1547
2539, 254.16875794507826, 1492
2540, 254.2688637969669, 1524
2541, 254.36896964885557, 1474
2542, 254.46907550074422, 1514
2543, 254.56918135263288, 1544
2544, 254.66928720452154, 1469
2545, 254.7693930564102, 1540
2546, 254.86949890829885, 1565
2547, 254.9696047601875, 1515
2548, 255.06971061207616, 1477
2549, 255.16981646396482, 1488
2550, 255.26992231585348, 1508
2551, 255.37002816774213, 1590
2552, 255.4701340196308, 1482
2553, 255.57023987151945, 1546
2554, 255.6703457234081, 1498
2555, 255.77045157529676, 1486
2556, 255.87055742718542, 1564
2557, 255.97066327907407, 1478
2558, 256.07076913096273, 1509
2559, 256.1708749828514, 1554
2560, 256.27098083474004, 1497
2561, 256.3710866866287, 1485
2562, 256.47119253851736, 1556
2563, 256.571298390406, 1599
2564, 256.67140424229467, 1537
2565, 256.7715100941833, 1504
2566, 256.871615946072, 1526
2567, 256.97172179796064, 1506
2568, 257.0718276498493, 1534
2569, 257.17193350173795, 1529
2570, 257.2720393536266, 1496
2571, 257.37214520551527, 1496
2572, 257.4722510574039, 1548
2573, 257.5723569092926, 1536
2574, 257.67246276118124, 1467
2575, 257.7725686130699, 1577
2576, 257.87267446495855, 1592
2577, 257.9727803168472, 1533
2578, 258.07288616873586, 1444
2579, 258.1729920206245, 1536
2580, 258.2730978725132, 1446
2581, 258.37320372440183, 1448
2582, 258.4733095762905, 1469
2583, 258.57341542817915, 1458
2584, 258.6735212800678, 1559
2585, 258.77362713195646, 1507
2586, 258.8737329838451, 1476
2587, 258.9738388357338, 1475
2588, 259.07394468762243, 1474
2589, 259.1740505395111, 1518
2590, 259.27415639139974, 1572
2591, 259.3742622432884, 1519
2592, 259.47436809517706, 1541
2593, 259.5744739470657, 1526
2594, 259.67457979895437, 1508
2595, 259.774685650843, 1499
2596, 259.8747915027317, 1597
2597, 259.97489735462034, 1544
2598, 260.075003206509, 1511
2599, 260.17510905839765, 1541
2600, 260.2752149102863, 1551
2601, 260.37532076217497, 1478
2602, 260.4754266140636, 1516
2603, 260.5755324659523, 1493
2604, 260.67563831784094, 1508
2605, 260.7757441697296, 1546
2606, 260.87585002161825, 1468
2607, 260.9759558735069, 1537
2608, 261.07606172539556, 1463
2609, 261.1761675772842, 1587
2610, 261.2762734291729, 1541
2611, 261.37637928106153, 1520
2612, 261.4764851329502, 1551
2613, 261.57659098483884, 1521
2614, 261.6766968367275, 1569
2615, 261.77680268861616, 1516
2616, 261.8769085405048, 1566
2617, 261.97701439239347, 1500
2618, 262.0771202442821, 1510
2619, 262.1772260961708, 1537
2620, 262.27733194805944, 1503
2621, 262.3774377999481, 1488
2622, 262.47754365183675, 1514
2623, 262.5776495037254, 1470
2624, 262.67775535561407, 1520
2625, 262.7778612075027, 1506
2626, 262.8779670593914, 1488
2627, 262.97807291128004, 1446
2628, 263.0781787631687, 1470
2629, 263.17828461505735, 1509
2630, 263.278390466946, 1489
2631, 263.37849631883466, 1482
2632, 263.4786021707233, 1574
2633, 263.578708022612, 1501
2634, 263.67881387450063, 1460
2635, 263.7789197263893, 1489
2636, 263.87902557827795, 1505
2637, 263.9791314301666, 1489
2638, 264.07923728205526, 1497
2639, 264.1793431339439, 1553
2640, 264.2794489858326, 1401
2641, 264.37955483772123, 1437
2642, 264.4796606896099, 1456
2643, 264.57976654149854, 1506
2644, 264.6798723933872, 1496
2645, 264.77997824527586, 1555
2646, 264.8800840971645, 1472
2647, 264.98018994905317, 1476
2648, 265.0802958009418, 1486
2649, 265.1804016528305, 1491
2650, 265.28050750471914, 1494
2651, 265.3806133566078, 1515
2652, 265.48071920849645, 1515
2653, 265.5808250603851, 1458
2654, 265.68093091227377, 1484
2655, 265.7810367641624, 1447
2656, 265.8811426160511, 1479
2657, 265.98124846793974, 1517
2658, 266.0813543198284, 1450
2659, 266.18146017171705, 1504
2660, 266.2815660236057, 1522
2661, 266.38167187549436, 1477
2662, 266.481777727383, 1437
2663, 266.5818835792717, 1483
2664, 266.68198943116033, 1431
2665, 266.782095283049, 1506
2666, 266.88220113493765, 1512
2667, 266.9823069868263, 1489
2668, 267.08241283871496, 1468
2669, 267.1825186906036, 1453
2670, 267.2826245424923, 1531
2671, 267.3827303943809, 1469
2672, 267.4828362462696, 1454
2673, 267.58294209815824, 1490
2674, 267.6830479500469, 1499
2675, 267.78315380193555, 1507
2676, 267.8832596538242, 1534
2677, 267.98336550571287, 1470
2678, 268.0834713576015, 1507
2679, 268.1835772094902, 1493
2680, 268.28368306137884, 1525
2681, 268.3837889132675, 1552
2682, 268.48389476515615, 1462
2683, 268.5840006170448, 1471
2684, 268.68410646893346, 1460
2685, 268.7842123208221, 1388
2686, 268.8843181727108, 1485
2687, 268.98442402459943, 1437
2688, 269.0845298764881, 1499
2689, 269.18463572837675, 1432
2690, 269.2847415802654, 1459
2691, 269.38484743215406, 1516
2692, 269.4849532840427, 1369
2693, 269.5850591359314, 1458
2694, 269.68516498782003, 1507
2695, 269.7852708397087, 1486
2696, 269.88537669159734, 1497
2697, 269.985482543486, 1535
2698, 270.08558839537466, 1471
2699, 270.1856942472633, 1522
2700, 270.28580009915197, 1454
2701, 270.3859059510406, 1478
2702, 270.4860118029293, 1467
2703, 270.58611765481794, 1430
2704, 270.6862235067066, 1490
2705, 270.78632935859525, 1487
2706, 270.8864352104839, 1505
2707, 270.98654106237257, 1525
2708, 271.0866469142612, 1430
2709, 271.1867527661499, 1473
2710, 271.28685861803854, 1520
2711, 271.3869644699272, 1459
2712, 271.48707032181585, 1498
2713, 271.5871761737045, 1486
2714, 271.68728202559316, 1389
2715, 271.7873878774818, 1398
2716, 271.8874937293705, 1474
2717, 271.98759958125913, 1398
2718, 272.0877054331478, 1523
2719, 272.18781128503645, 1490
2720, 272.2879171369251, 1519
2721, 272.38802298881376, 1480
2722, 272.4881288407024, 1537
2723, 272.5882346925911, 1485
2724, 272.68834054447973, 1502
2725, 272.7884463963684, 1546
2726, 272.88855224825704, 1481
2727, 272.9886581001457, 1483
2728, 273.08876395203436, 1546
2729, 273.188869803923, 1427
2730, 273.28897565581167, 1452
2731, 273.3890815077003, 1466
2732, 273.489187359589, 1459
2733, 273.58929321147764, 1434
2734, 273.6893990633663, 1495
2735, 273.78950491525495, 1513
2736, 273.8896107671436, 1427
2737, 273.98971661903227, 1469
2738, 274.0898224709209, 1480
2739, 274.1899283228096, 1517
2740, 274.29003417469823, 1501
2741, 274.3901400265869, 1480
2742, 274.49024587847555, 1493
2743, 274.5903517303642, 1457
2744, 274.69045758225286, 1480
2745, 274.7905634341415, 1447
2746, 274.8906692860302, 1456
2747, 274.99077513791883, 1448
2748, 275.0908809898075, 1485
2749, 275.19098684169614, 1386
2750, 275.2910926935848, 1521
2751, 275.39119854547346, 1514
2752, 275.4913043973621, 1443
2753, 275.59141024925077, 1498
2754, 275.6915161011394, 1494
2755, 275.7916219530281, 1511
2756, 275.89172780491674, 1501
2757, 275.9918336568054, 1435
2758, 276.09193950869405, 1518
2759, 276.1920453605827, 1516
2760, 276.29215121247137, 1527
2761, 276.39225706436, 1506
2762, 276.4923629162487, 1438
2763, 276.59246876813734, 1514
2764, 276.692574620026, 1509
2765, 276.79268047191465, 1517
2766, 276.8927863238033, 1504
2767, 276.99289217569196, 1512
2768, 277.0929980275806, 1438
2769, 277.1931038794693, 1524
2770, 277.29320973135793, 1538
2771, 277.3933155832466, 1479
2772, 277.49342143513525, 1481
2773, 277.5935272870239, 1450
2774, 277.69363313891256, 1519
2775, 277.7937389908012, 1521
2776, 277.8938448426899, 1468
2777, 277.99395069457853, 1442
2778, 278.0940565464672, 1454
2779, 278.19416239835584, 1484
2780, 278.2942682502445, 1472
2781, 278.39437410213316, 1495
2782, 278.4944799540218, 1435
2783, 278.59458580591047, 1418
2784, 278.6946916577991, 1470
2785, 278.7947975096878, 1459
2786, 278.89490336157644, 1468
2787, 278.9950092134651, 1480
2788, 279.09511506535375, 1462
2789, 279.1952209172424, 1408
2790, 279.29532676913107, 1462
